file,Module_check_count,Module_timer_add_total,Module_timer_check_total,Module_timer_remove_total,NewCoveringModule_backtracking_only_calls,NewCoveringModule_bound_samples,NewCoveringModule_covering_heuristic_type,NewCoveringModule_dimension,NewCoveringModule_incremental_and_backtracking_calls,NewCoveringModule_incremental_only_calls,NewCoveringModule_is_sample_outside_algorithm,NewCoveringModule_operator_type,NewCoveringModule_sampling_algorithm,NewCoveringModule_time_compute_covering_count,NewCoveringModule_time_compute_covering_overall_ms,NewCoveringModule_time_construct_derivation_count,NewCoveringModule_time_construct_derivation_overall_ms,NewCoveringModule_total_calls,NewCoveringModule_total_samples,NewCoveringModule_variable_ordering_type,SATModule<SATSettings1>_check_count,SATModule<SATSettings1>_timer_add_total,SATModule<SATSettings1>_timer_check_total,SATModule<SATSettings1>_timer_remove_total,SATModule_0_clauses,SATModule_0_decisions,SATModule_0_introduced_variables,SATModule_0_lemmas_learned,SATModule_0_mcsat_backjumpDecide,SATModule_0_mcsat_booleanConflict,SATModule_0_mcsat_booleanDecision,SATModule_0_mcsat_inconsistentTheoryDecision,SATModule_0_mcsat_insertedLazyExplanation,SATModule_0_mcsat_modelAssignmentCacheHit,SATModule_0_mcsat_theoryConflict,SATModule_0_mcsat_theoryDecision,SATModule_0_mcsat_usedLazyExplanation,SATModule_0_propagations,SATModule_0_restarts,SATModule_0_tseitin_variables,SATModule_0_variables,SATModule_0_variables_preferably_set_to_true,answer,cli_parsing_count,cli_parsing_overall_ms,exitcode,peak_memory_kbytes,runtime
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_global_4.smt2,1,0,0,0,2,8669,DEFAULT_COVERING,31,3,6,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,30687,0,15302,2578,12,15375,GreedyMaxUnivariate,1,0,0,0,855,17,18446744073709551186,6,0,6,0,0,0,0,0,0,0,257,0,0,430,0,timeout,,,11,1181300,63212
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_global_5.smt2,1,0,3,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,1059,0,0,1,,,,,,,,,,235,0,0,527,0,unsat,1,1191,3,227600,1279
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_global_6.smt2,1,0,0,0,0,2004,DEFAULT_COVERING,43,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,5423,0,2699,46,1,2724,GreedyMaxUnivariate,1,0,0,0,1263,0,18446744073709550992,1,,,,,,,,,,247,0,0,624,0,timeout,,,11,311468,63045
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_global_7.smt2,1,0,5,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,1467,0,0,1,,,,,,,,,,329,0,0,721,0,unsat,1,2677,3,406084,2795
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_global_8.smt2,1,0,0,0,0,42934,DEFAULT_COVERING,55,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,113057,4497,56331,1710,17,56709,GreedyMaxUnivariate,1,0,0,0,1671,90,18446744073709550798,1,,,,,,,,,,388,0,0,818,0,timeout,,,11,516080,63116
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_global_9.smt2,1,0,6,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,1875,0,0,1,,,,,,,,,,423,0,0,915,0,unsat,1,3500,3,638824,3635
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_0.smt2,1,0,6,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,119,0,0,1,,,,,,,,,,6,0,0,79,0,unsat,1,33,3,20616,99
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_1.smt2,1,0,1,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,403,0,0,1,,,,,,,,,,54,0,0,215,0,unsat,1,158,3,44548,231
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_10.smt2,1,0,9,0,0,266,DEFAULT_COVERING,67,3,5,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,361,0,17,0,9,338,GreedyMaxUnivariate,1,0,5,0,2959,18,0,5,0,1,0,0,0,0,0,0,0,539,0,0,1430,0,unsat,1,7164,3,1178040,7455
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_11.smt2,1,0,10,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,1,0,3243,0,0,1,,,,,,,,,,541,0,0,1565,0,unsat,1,9440,3,1404844,9677
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_12.smt2,1,0,11,0,0,316,DEFAULT_COVERING,79,3,5,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,421,0,17,0,9,398,GreedyMaxUnivariate,1,0,6,0,3527,18,0,5,0,1,0,0,0,0,0,0,0,637,0,0,1700,0,unsat,1,9513,3,1654448,9877
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_13.smt2,1,0,14,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,1,0,3811,0,0,1,,,,,,,,,,639,0,0,1835,0,unsat,1,13447,3,1921904,13764
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_14.smt2,1,0,13,0,0,366,DEFAULT_COVERING,91,3,5,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,481,0,17,0,9,458,GreedyMaxUnivariate,1,0,5,0,4095,18,0,5,0,1,0,0,0,0,0,0,0,735,0,0,1970,0,unsat,1,17941,3,2212440,18408
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_15.smt2,1,0,14,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,2,0,4379,0,0,1,,,,,,,,,,737,0,0,2105,0,unsat,1,14799,3,2520880,15225
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_2.smt2,1,0,2,0,0,66,DEFAULT_COVERING,19,3,5,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,121,0,17,0,9,98,GreedyMaxUnivariate,1,0,5,0,687,18,0,5,0,1,0,0,0,0,0,0,0,147,0,0,350,0,unsat,1,430,3,89872,506
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_3.smt2,1,0,3,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,971,0,0,1,,,,,,,,,,149,0,0,485,0,unsat,1,706,3,153328,794
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_4.smt2,1,0,4,0,0,116,DEFAULT_COVERING,31,3,5,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,181,0,17,0,9,158,GreedyMaxUnivariate,1,0,6,0,1255,18,0,5,0,1,0,0,0,0,0,0,0,245,0,0,620,0,unsat,1,1161,3,239264,1262
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_5.smt2,1,0,5,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,1539,0,0,1,,,,,,,,,,247,0,0,755,0,unsat,1,1880,3,343624,1999
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_6.smt2,1,0,6,0,0,166,DEFAULT_COVERING,43,3,5,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,241,0,17,1,9,218,GreedyMaxUnivariate,1,0,4,0,1823,18,0,5,0,1,0,0,0,0,0,0,0,343,0,0,890,0,unsat,1,2571,3,470444,2701
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_7.smt2,1,0,6,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,2107,0,0,1,,,,,,,,,,345,0,0,1025,0,unsat,1,3189,3,615652,3318
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_8.smt2,1,0,7,0,0,216,DEFAULT_COVERING,55,3,5,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,301,0,17,1,9,278,GreedyMaxUnivariate,1,0,5,0,2391,18,0,5,0,1,0,0,0,0,0,0,0,441,0,0,1160,0,unsat,1,4707,3,783380,4904
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_9.smt2,1,0,8,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,1,0,2675,0,0,1,,,,,,,,,,443,0,0,1295,0,unsat,1,6318,3,969380,6534
hycomp/ball_count_2d_slope.02.seq_lazy_global_0.smt2,1,0,1,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,46,0,0,1,,,,,,,,,,4,0,0,45,0,unsat,1,34,3,20480,112
hycomp/ball_count_2d_slope.02.seq_lazy_global_1.smt2,1,0,36,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,258,0,0,1,,,,,,,,,,50,0,0,147,0,unsat,1,158,3,44092,244
hycomp/ball_count_2d_slope.02.seq_lazy_global_10.smt2,1,0,0,0,0,454,DEFAULT_COVERING,67,5,11,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,1070,0,341,188,17,718,GreedyMaxUnivariate,1,0,0,0,2166,77,18446744073709550560,6,,,,,,,,,,606,0,0,1056,0,timeout,,,11,1342164,63163
hycomp/ball_count_2d_slope.02.seq_lazy_global_11.smt2,1,0,6,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,1,0,2378,0,0,1,,,,,,,,,,421,0,0,1157,0,unsat,1,12593,3,1392688,12824
hycomp/ball_count_2d_slope.02.seq_lazy_global_12.smt2,1,0,0,0,0,534,DEFAULT_COVERING,79,5,11,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,1254,0,397,197,17,846,GreedyMaxUnivariate,1,0,0,0,2590,77,18446744073709550358,6,,,,,,,,,,724,0,0,1258,0,timeout,,,11,1815176,63244
hycomp/ball_count_2d_slope.02.seq_lazy_global_13.smt2,1,0,8,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,1,0,2802,0,0,1,,,,,,,,,,495,0,0,1359,0,unsat,1,10395,3,1905872,10688
hycomp/ball_count_2d_slope.02.seq_lazy_global_14.smt2,1,0,0,0,0,614,DEFAULT_COVERING,91,5,11,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,1438,0,453,187,17,974,GreedyMaxUnivariate,1,0,0,0,3014,77,18446744073709550156,6,,,,,,,,,,842,0,0,1460,0,timeout,,,11,2335140,63270
hycomp/ball_count_2d_slope.02.seq_lazy_global_15.smt2,1,0,10,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,1,0,3226,0,0,1,,,,,,,,,,569,0,0,1561,0,unsat,1,18589,3,2500024,18980
hycomp/ball_count_2d_slope.02.seq_lazy_global_2.smt2,1,0,2,0,0,41,DEFAULT_COVERING,19,2,3,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,76,0,10,0,6,62,GreedyMaxUnivariate,1,0,3,0,470,20,0,3,0,2,0,0,0,0,0,0,0,152,0,0,248,0,unsat,1,380,3,88932,441
hycomp/ball_count_2d_slope.02.seq_lazy_global_3.smt2,1,0,2,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,682,0,0,1,,,,,,,,,,125,0,0,349,0,unsat,1,700,3,151832,781
hycomp/ball_count_2d_slope.02.seq_lazy_global_4.smt2,1,0,3,0,1,154,DEFAULT_COVERING,31,5,11,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,291,0,59,0,18,221,GreedyMaxUnivariate,1,0,8,0,894,79,0,7,0,4,0,0,0,0,0,0,0,493,0,0,450,0,unsat,1,1337,3,237076,1435
hycomp/ball_count_2d_slope.02.seq_lazy_global_5.smt2,1,0,3,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,1106,0,0,1,,,,,,,,,,199,0,0,551,0,unsat,1,1707,3,340280,1811
hycomp/ball_count_2d_slope.02.seq_lazy_global_6.smt2,1,0,0,0,0,294,DEFAULT_COVERING,43,5,11,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,702,0,229,174,17,462,GreedyMaxUnivariate,1,0,0,0,1318,77,18446744073709550964,6,,,,,,,,,,372,0,0,652,0,timeout,,,11,640696,63153
hycomp/ball_count_2d_slope.02.seq_lazy_global_7.smt2,1,0,5,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,1530,0,0,1,,,,,,,,,,273,0,0,753,0,unsat,1,4035,3,610040,4175
hycomp/ball_count_2d_slope.02.seq_lazy_global_8.smt2,1,0,0,0,0,374,DEFAULT_COVERING,55,5,11,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,886,0,285,177,17,590,GreedyMaxUnivariate,1,0,0,0,1742,77,18446744073709550762,6,,,,,,,,,,488,0,0,854,0,timeout,,,11,951016,63171
hycomp/ball_count_2d_slope.02.seq_lazy_global_9.smt2,1,0,7,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,1954,0,0,1,,,,,,,,,,347,0,0,955,0,unsat,1,5795,3,961172,6004
hycomp/ball_count_2d_slope.02.seq_lazy_lemmas_global_0.smt2,1,0,11,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,150,0,0,1,,,,,,,,,,6,0,0,79,0,unsat,1,57,3,25588,119
hycomp/ball_count_2d_slope.02.seq_lazy_lemmas_global_1.smt2,1,0,1,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,466,0,0,1,,,,,,,,,,54,0,0,215,0,unsat,1,279,3,69500,356
hycomp/ball_count_2d_slope.02.seq_lazy_lemmas_global_10.smt2,1,0,0,0,2,813,DEFAULT_COVERING,67,7,20,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,1596,0,331,3869,30,1254,GreedyMaxUnivariate,1,0,0,0,3310,47,18446744073709550186,6,0,5,0,0,0,0,0,0,0,749,0,0,1430,0,timeout,,,11,2042524,63265
hycomp/ball_count_2d_slope.02.seq_lazy_lemmas_global_11.smt2,1,0,10,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,1,0,3626,0,0,1,,,,,,,,,,445,0,0,1565,0,unsat,1,12985,3,2435764,13348
hycomp/ball_count_2d_slope.02.seq_lazy_lemmas_global_12.smt2,1,0,0,0,3,1478,DEFAULT_COVERING,79,11,56,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,2646,0,471,4981,71,2158,GreedyMaxUnivariate,1,0,0,0,3942,139,18446744073709549916,9,0,9,0,0,0,0,0,0,0,1285,0,0,1700,0,timeout,,,11,2867008,63419
hycomp/ball_count_2d_slope.02.seq_lazy_lemmas_global_13.smt2,1,0,15,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,1,0,4258,0,0,1,,,,,,,,,,523,0,0,1835,0,unsat,1,19722,3,3330360,20200
hycomp/ball_count_2d_slope.02.seq_lazy_lemmas_global_14.smt2,1,0,0,0,2,964,DEFAULT_COVERING,91,6,19,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,1770,0,327,2671,28,1432,GreedyMaxUnivariate,1,0,0,0,4574,43,18446744073709549646,6,0,4,0,0,0,0,0,0,0,904,0,0,1970,0,timeout,,,11,3831876,63518
hycomp/ball_count_2d_slope.02.seq_lazy_lemmas_global_15.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memout,,,12,4182652,22523
hycomp/ball_count_2d_slope.02.seq_lazy_lemmas_global_2.smt2,1,0,3,0,1,134,DEFAULT_COVERING,19,4,11,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,264,0,55,2,17,201,GreedyMaxUnivariate,1,0,6,0,782,26,0,5,0,4,0,0,0,0,0,0,0,266,0,0,350,0,unsat,1,864,3,150016,925
hycomp/ball_count_2d_slope.02.seq_lazy_lemmas_global_3.smt2,1,0,3,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,1098,0,0,1,,,,,,,,,,133,0,0,485,0,unsat,1,1260,3,261836,1357
hycomp/ball_count_2d_slope.02.seq_lazy_lemmas_global_4.smt2,1,0,4,0,2,264,DEFAULT_COVERING,31,7,16,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,446,0,42,2,26,392,GreedyMaxUnivariate,1,0,12,0,1414,37,0,7,0,9,0,0,0,0,0,0,0,670,0,0,620,0,unsat,1,2833,3,412524,2978
hycomp/ball_count_2d_slope.02.seq_lazy_lemmas_global_5.smt2,1,0,5,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,1730,0,0,1,,,,,,,,,,211,0,0,755,0,unsat,1,3231,3,594584,3369
hycomp/ball_count_2d_slope.02.seq_lazy_lemmas_global_6.smt2,1,0,0,0,1,371,DEFAULT_COVERING,43,6,16,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,712,0,127,41013,24,574,GreedyMaxUnivariate,1,0,0,0,2046,33,18446744073709550726,6,0,3,0,0,0,0,0,0,0,456,0,0,890,0,timeout,,,11,868784,63366
hycomp/ball_count_2d_slope.02.seq_lazy_lemmas_global_7.smt2,1,0,7,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,1,0,2362,0,0,1,,,,,,,,,,289,0,0,1025,0,unsat,1,7625,3,1067652,7844
hycomp/ball_count_2d_slope.02.seq_lazy_lemmas_global_8.smt2,1,0,0,0,1,441,DEFAULT_COVERING,55,6,17,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,730,0,46,30,25,674,GreedyMaxUnivariate,1,0,0,0,2678,33,18446744073709550456,6,0,3,0,0,0,0,0,0,0,525,0,0,1160,0,timeout,,,11,1358560,63210
hycomp/ball_count_2d_slope.02.seq_lazy_lemmas_global_9.smt2,1,0,9,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,1,0,2994,0,0,1,,,,,,,,,,367,0,0,1295,0,unsat,1,10699,3,1681588,10994
hycomp/ball_count_2d_slope.02.seq_lazy_linear_enc_global_0.smt2,1,0,2,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,38,0,0,1,,,,,,,,,,4,0,0,41,0,unsat,1,16,3,18528,70
hycomp/ball_count_2d_slope.02.seq_lazy_linear_enc_global_1.smt2,1,0,22,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,242,0,0,1,,,,,,,,,,50,0,0,139,0,unsat,1,113,3,33264,183
hycomp/ball_count_2d_slope.02.seq_lazy_linear_enc_global_10.smt2,1,0,0,0,0,27988,DEFAULT_COVERING,67,1,2,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,73756,28,35898,12886,42,37818,GreedyMaxUnivariate,1,0,0,0,2078,229,18446744073709550604,2,,,,,,,,,,611,0,0,1012,0,timeout,,,11,783204,63122
hycomp/ball_count_2d_slope.02.seq_lazy_linear_enc_global_11.smt2,1,0,8,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,2282,0,0,1,,,,,,,,,,421,0,0,1109,0,unsat,1,5644,3,920376,5822
hycomp/ball_count_2d_slope.02.seq_lazy_linear_enc_global_12.smt2,1,0,0,0,0,22032,DEFAULT_COVERING,79,1,2,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,57717,47,27935,12248,33,29751,GreedyMaxUnivariate,1,0,0,0,2486,197,18446744073709550410,2,,,,,,,,,,655,0,0,1206,0,timeout,,,11,1095968,63206
hycomp/ball_count_2d_slope.02.seq_lazy_linear_enc_global_13.smt2,1,0,9,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,1,0,2690,0,0,1,,,,,,,,,,495,0,0,1303,0,unsat,1,8640,3,1259828,8843
hycomp/ball_count_2d_slope.02.seq_lazy_linear_enc_global_14.smt2,1,0,0,0,0,282,DEFAULT_COVERING,91,1,2,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,652,0,239,19,4,411,GreedyMaxUnivariate,1,0,0,0,2894,17,18446744073709550216,2,,,,,,,,,,663,0,0,1400,0,timeout,,,11,1544504,63222
hycomp/ball_count_2d_slope.02.seq_lazy_linear_enc_global_15.smt2,1,0,9,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,1,0,3098,0,0,1,,,,,,,,,,569,0,0,1497,0,unsat,1,8990,3,1653112,9248
hycomp/ball_count_2d_slope.02.seq_lazy_linear_enc_global_2.smt2,1,0,2,0,2,4088,DEFAULT_COVERING,19,3,5,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,17616,0,8782,2130,11,8824,GreedyMaxUnivariate,1,0,7,0,446,13,0,6,0,8,0,0,0,0,0,0,0,176,0,0,236,0,unsat,1,9457,3,332744,10082
hycomp/ball_count_2d_slope.02.seq_lazy_linear_enc_global_3.smt2,1,0,2,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,650,0,0,1,,,,,,,,,,125,0,0,333,0,unsat,1,450,3,102896,529
hycomp/ball_count_2d_slope.02.seq_lazy_linear_enc_global_4.smt2,1,0,0,0,0,2635,DEFAULT_COVERING,31,1,3,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,9732,0,4834,46285,5,4896,GreedyMaxUnivariate,1,0,0,0,854,7,18446744073709551186,2,0,1,0,0,0,0,0,0,0,232,0,0,430,0,timeout,,,11,612540,63106
hycomp/ball_count_2d_slope.02.seq_lazy_linear_enc_global_5.smt2,1,0,4,0,0,0,DEFAULT_COVERING,0,0,0,BOUND_FOCUS,mccallum,LOWER_UPPER_BETWEEN_SAMPLING_WITH_BOUNDS,0,0,0,0,0,0,GreedyMaxUnivariate,1,0,0,0,1058,0,0,1,,,,,,,,,,199,0,0,527,0,unsat,1,1593,3,226380,1689
