file,Module_check_count,Module_timer_add_total,Module_timer_check_total,Module_timer_remove_total,NewCoveringModule_backtracking_only_calls,NewCoveringModule_bound_samples,NewCoveringModule_covering_heuristic_type,NewCoveringModule_dimension,NewCoveringModule_incremental_and_backtracking_calls,NewCoveringModule_incremental_only_calls,NewCoveringModule_is_sample_outside_algorithm,NewCoveringModule_operator_type,NewCoveringModule_samples,NewCoveringModule_sampling_algorithm,NewCoveringModule_time_compute_covering_count,NewCoveringModule_time_compute_covering_overall_ms,NewCoveringModule_time_construct_derivation_count,NewCoveringModule_time_construct_derivation_overall_ms,NewCoveringModule_total_calls,NewCoveringModule_variable_ordering_type,SATModule<SATSettings1>_check_count,SATModule<SATSettings1>_timer_add_total,SATModule<SATSettings1>_timer_check_total,SATModule<SATSettings1>_timer_remove_total,SATModule_0_clauses,SATModule_0_decisions,SATModule_0_introduced_variables,SATModule_0_lemmas_learned,SATModule_0_mcsat_backjumpDecide,SATModule_0_mcsat_booleanConflict,SATModule_0_mcsat_booleanDecision,SATModule_0_mcsat_inconsistentTheoryDecision,SATModule_0_mcsat_insertedLazyExplanation,SATModule_0_mcsat_modelAssignmentCacheHit,SATModule_0_mcsat_theoryConflict,SATModule_0_mcsat_theoryDecision,SATModule_0_mcsat_usedLazyExplanation,SATModule_0_propagations,SATModule_0_restarts,SATModule_0_tseitin_variables,SATModule_0_variables,SATModule_0_variables_preferably_set_to_true,answer,cli_parsing_count,cli_parsing_overall_ms,exitcode,peak_memory_kbytes,runtime
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0079.smt2,1,0,0,0,0,3,DEFAULT_COVERING,3,0,1,DEFAULT,mccallum,13,LOWER_UPPER_BETWEEN_SAMPLING,20,0,7,4,3,GreedyMaxUnivariate,1,0,1,0,4,8,0,0,,,,,,,,,,2,0,0,15,0,sat,1,24,2,18000,83
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0081.smt2,1,0,1,0,0,6,DEFAULT_COVERING,3,1,1,DEFAULT,mccallum,25,LOWER_UPPER_BETWEEN_SAMPLING,50,0,22,14,3,GreedyMaxUnivariate,1,0,0,0,4,5,0,2,0,1,0,0,0,0,0,0,0,3,0,0,16,0,unsat,1,68,3,18204,137
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0083.smt2,1,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,unsat,1,6,3,16164,65
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0085.smt2,1,0,1,0,0,4,DEFAULT_COVERING,3,1,2,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,8,0,0,0,4,GreedyMaxUnivariate,1,0,1,0,4,11,0,1,,,,,,,,,,4,0,0,15,0,sat,1,10,2,17524,85
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0086.smt2,1,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,unsat,1,6,3,16128,69
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0088.smt2,1,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,unsat,1,4,3,16000,80
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0089.smt2,1,0,0,0,0,4,DEFAULT_COVERING,3,1,2,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,8,0,0,0,4,GreedyMaxUnivariate,1,0,2,0,4,11,0,1,,,,,,,,,,4,0,0,16,0,sat,1,7,2,17604,55
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0090.smt2,1,0,1,0,0,0,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,1,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,4,0,0,1,,,,,,,,,,2,0,0,16,0,unsat,1,11,3,17348,70
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0091.smt2,1,0,0,0,0,2,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,8,LOWER_UPPER_BETWEEN_SAMPLING,17,0,8,0,1,GreedyMaxUnivariate,1,0,1,0,4,0,0,1,,,,,,,,,,1,0,0,16,0,unsat,1,13,3,17896,61
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0092.smt2,1,0,1,0,0,4,DEFAULT_COVERING,3,1,2,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,8,0,0,0,4,GreedyMaxUnivariate,1,0,2,0,4,11,0,1,,,,,,,,,,4,0,0,16,0,sat,1,16,2,17872,82
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0093.smt2,1,0,0,0,1,0,DEFAULT_COVERING,3,0,2,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,10,0,2,0,5,GreedyMaxUnivariate,1,0,1,0,1,5,0,1,,,,,,,,,,1,0,0,6,0,sat,1,7,2,17524,83
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0094.smt2,1,0,1,0,0,2,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,8,LOWER_UPPER_BETWEEN_SAMPLING,17,0,8,0,1,GreedyMaxUnivariate,1,0,0,0,4,0,0,1,,,,,,,,,,1,0,0,18,0,unsat,1,19,3,17960,96
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0095.smt2,1,0,1,0,0,0,DEFAULT_COVERING,3,1,1,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,10,0,2,0,4,GreedyMaxUnivariate,1,0,1,0,1,4,0,1,,,,,,,,,,1,0,0,6,0,sat,1,7,2,17704,78
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0096.smt2,1,0,1,0,0,4,DEFAULT_COVERING,3,1,2,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,8,0,0,0,4,GreedyMaxUnivariate,1,0,2,0,4,11,0,1,,,,,,,,,,4,0,0,17,0,sat,1,10,2,17884,72
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0097.smt2,1,0,1,0,0,0,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,1,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,4,0,0,1,,,,,,,,,,2,0,0,17,0,unsat,1,6,3,17712,67
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0098.smt2,1,0,0,0,0,0,DEFAULT_COVERING,3,1,1,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,10,0,2,0,4,GreedyMaxUnivariate,1,0,1,0,1,4,0,1,,,,,,,,,,1,0,0,5,0,sat,1,7,2,17696,53
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0099.smt2,1,0,0,0,0,4,DEFAULT_COVERING,3,1,2,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,8,0,0,0,4,GreedyMaxUnivariate,1,0,2,0,4,11,0,1,,,,,,,,,,4,0,0,16,0,sat,1,7,2,17592,63
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0100.smt2,1,0,0,0,0,4,DEFAULT_COVERING,3,1,2,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,8,0,0,0,4,GreedyMaxUnivariate,1,0,1,0,4,11,0,1,,,,,,,,,,4,0,0,15,0,sat,1,6,2,17604,43
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0101.smt2,1,0,1,0,0,0,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,1,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,1,0,0,1,,,,,,,,,,0,0,0,5,0,unsat,1,5,3,17208,68
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0102.smt2,1,0,0,0,1,0,DEFAULT_COVERING,3,0,2,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,10,0,2,0,5,GreedyMaxUnivariate,1,0,2,0,1,5,0,1,,,,,,,,,,1,0,0,5,0,sat,1,7,2,17684,70
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0103.smt2,1,0,0,0,0,2,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,8,LOWER_UPPER_BETWEEN_SAMPLING,17,0,8,0,1,GreedyMaxUnivariate,1,0,0,0,4,0,0,1,,,,,,,,,,1,0,0,16,0,unsat,1,15,3,17904,73
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0105.smt2,1,0,0,0,0,4,DEFAULT_COVERING,3,1,2,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,8,0,0,0,4,GreedyMaxUnivariate,1,0,1,0,4,11,0,1,,,,,,,,,,4,0,0,16,0,sat,1,14,2,17544,94
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0106.smt2,1,0,0,0,0,0,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,1,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,4,0,0,1,,,,,,,,,,2,0,0,16,0,unsat,1,8,3,17756,83
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0107.smt2,1,0,1,0,0,0,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,1,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,1,0,0,1,,,,,,,,,,0,0,0,6,0,unsat,1,8,3,17560,74
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0108.smt2,1,0,1,0,0,0,DEFAULT_COVERING,3,1,1,DEFAULT,mccallum,8,LOWER_UPPER_BETWEEN_SAMPLING,14,0,4,0,4,GreedyMaxUnivariate,1,0,2,0,1,4,0,1,,,,,,,,,,1,0,0,6,0,sat,1,12,2,18008,92
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0109.smt2,1,0,0,0,0,4,DEFAULT_COVERING,3,1,2,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,8,0,0,0,4,GreedyMaxUnivariate,1,0,2,0,4,11,0,1,,,,,,,,,,4,0,0,17,0,sat,1,10,2,17772,67
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0110.smt2,1,0,1,0,0,0,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,1,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,4,0,0,1,,,,,,,,,,2,0,0,17,0,unsat,1,9,3,17612,75
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0112.smt2,1,0,0,0,0,0,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,1,0,0,0,1,GreedyMaxUnivariate,1,0,1,0,1,0,0,1,,,,,,,,,,0,0,0,5,0,unsat,1,11,3,17600,82
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0113.smt2,1,0,1,0,0,1,DEFAULT_COVERING,3,1,1,DEFAULT,mccallum,10,LOWER_UPPER_BETWEEN_SAMPLING,18,0,6,1,4,GreedyMaxUnivariate,1,0,1,0,1,4,0,1,,,,,,,,,,1,0,0,5,0,sat,1,18,2,17964,75
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0114.smt2,1,0,1,0,0,4,DEFAULT_COVERING,3,1,2,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,8,0,0,0,4,GreedyMaxUnivariate,1,0,0,0,4,11,0,1,,,,,,,,,,4,0,0,16,0,sat,1,8,2,17876,50
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0115.smt2,1,0,1,0,1,7,DEFAULT_COVERING,3,1,2,DEFAULT,mccallum,22,LOWER_UPPER_BETWEEN_SAMPLING,41,0,15,7,6,GreedyMaxUnivariate,1,0,1,0,4,15,0,2,,,,,,,,,,4,0,0,16,0,sat,1,42,2,18312,86
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0116.smt2,1,0,1,0,0,1,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,13,0,6,0,1,GreedyMaxUnivariate,1,0,0,0,1,0,0,1,,,,,,,,,,0,0,0,6,0,unsat,1,13,3,17792,83
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0117.smt2,1,0,1,0,0,4,DEFAULT_COVERING,3,1,2,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,8,0,0,0,4,GreedyMaxUnivariate,1,0,2,0,4,11,0,1,,,,,,,,,,4,0,0,16,0,sat,1,12,2,17764,69
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0118.smt2,1,0,0,0,1,1,DEFAULT_COVERING,3,0,1,DEFAULT,mccallum,10,LOWER_UPPER_BETWEEN_SAMPLING,18,0,6,0,3,GreedyMaxUnivariate,1,0,2,0,1,4,0,1,,,,,,,,,,1,0,0,5,0,sat,1,12,2,17832,87
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0119.smt2,1,0,1,0,0,4,DEFAULT_COVERING,3,1,2,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,8,0,0,0,4,GreedyMaxUnivariate,1,0,1,0,4,11,0,1,,,,,,,,,,2,0,0,16,0,sat,1,7,2,17884,45
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0120.smt2,1,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,unsat,1,6,3,16116,67
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0122.smt2,1,0,1,0,0,1,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,13,0,6,0,1,GreedyMaxUnivariate,1,0,0,0,1,0,0,1,,,,,,,,,,0,0,0,5,0,unsat,1,10,3,17792,80
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0123.smt2,1,0,0,0,0,1,DEFAULT_COVERING,3,1,1,DEFAULT,mccallum,10,LOWER_UPPER_BETWEEN_SAMPLING,18,0,6,0,4,GreedyMaxUnivariate,1,0,2,0,1,4,0,1,,,,,,,,,,1,0,0,5,0,sat,1,10,2,17892,72
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0124.smt2,1,0,1,0,0,4,DEFAULT_COVERING,3,1,2,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,8,0,0,0,4,GreedyMaxUnivariate,1,0,1,0,4,11,0,1,,,,,,,,,,4,0,0,16,0,sat,1,14,2,17604,79
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0125.smt2,1,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,unsat,1,4,3,16140,55
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0126.smt2,1,0,1,0,0,1,DEFAULT_COVERING,3,1,1,DEFAULT,mccallum,10,LOWER_UPPER_BETWEEN_SAMPLING,18,0,6,1,4,GreedyMaxUnivariate,1,0,1,0,1,4,0,1,,,,,,,,,,1,0,0,6,0,sat,1,15,2,17808,76
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0127.smt2,1,0,1,0,0,4,DEFAULT_COVERING,3,1,2,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,8,0,0,0,4,GreedyMaxUnivariate,1,0,1,0,4,11,0,1,,,,,,,,,,4,0,0,17,0,sat,1,10,2,17936,76
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0128.smt2,1,0,1,0,1,1,DEFAULT_COVERING,3,0,1,DEFAULT,mccallum,10,LOWER_UPPER_BETWEEN_SAMPLING,18,0,6,0,4,GreedyMaxUnivariate,1,0,1,0,1,4,0,1,,,,,,,,,,0,0,0,5,0,sat,1,9,2,18048,58
meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0129.smt2,1,0,0,0,0,4,DEFAULT_COVERING,3,1,1,DEFAULT,mccallum,13,LOWER_UPPER_BETWEEN_SAMPLING,26,0,10,6,3,GreedyMaxUnivariate,1,0,1,0,4,5,0,2,,,,,,,,,,2,0,0,17,0,unsat,1,41,3,17616,106
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0013.smt2,1,0,1,0,0,2,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,6,0,sat,1,5,2,17640,61
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0015.smt2,1,0,0,0,0,0,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,1,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,6,0,unsat,1,6,3,17616,81
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0016.smt2,1,0,0,0,0,2,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,6,0,sat,1,10,2,17492,91
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0017.smt2,1,0,1,0,0,0,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,3,0,sat,1,4,2,17576,35
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0018.smt2,1,0,1,0,0,1,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,6,0,sat,1,7,2,17300,63
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0019.smt2,1,0,1,0,0,2,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,6,0,sat,1,7,2,17696,72
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0020.smt2,1,0,0,0,0,0,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,1,0,0,1,0,0,,,,,,,,,,0,0,0,3,0,sat,1,5,2,17492,54
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0021.smt2,1,0,1,0,0,1,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,6,0,sat,1,11,2,17536,73
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0022.smt2,1,0,1,0,0,0,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,3,0,sat,1,11,2,17608,90
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0023.smt2,1,0,1,0,0,2,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,8,0,sat,1,13,2,17596,85
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0024.smt2,1,0,1,0,0,0,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,3,0,sat,1,16,2,17488,88
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0025.smt2,1,0,0,0,0,2,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,8,0,sat,1,8,2,17448,40
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0026.smt2,1,0,1,0,0,0,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,1,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,8,0,unsat,1,14,3,17508,92
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0027.smt2,1,0,0,0,0,2,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,9,LOWER_UPPER_BETWEEN_SAMPLING,15,0,6,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,7,0,sat,1,17,2,17648,59
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0029.smt2,1,0,0,0,1,1,DEFAULT_COVERING,3,0,2,DEFAULT,mccallum,11,LOWER_UPPER_BETWEEN_SAMPLING,19,0,6,0,4,GreedyMaxUnivariate,1,0,2,0,1,5,0,1,,,,,,,,,,0,0,0,5,0,sat,1,9,2,17668,72
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0030.smt2,1,0,0,0,1,3,DEFAULT_COVERING,3,0,3,DEFAULT,mccallum,12,LOWER_UPPER_BETWEEN_SAMPLING,22,0,8,0,5,GreedyMaxUnivariate,1,0,1,0,1,5,0,1,,,,,,,,,,0,0,0,8,0,sat,1,23,2,17928,98
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0031.smt2,1,0,1,0,0,3,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,9,LOWER_UPPER_BETWEEN_SAMPLING,15,0,6,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,7,0,sat,1,17,2,17764,69
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0032.smt2,1,0,1,0,0,0,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,2,0,sat,1,7,2,17632,85
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0033.smt2,1,0,0,0,0,2,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,1,0,0,1,0,0,,,,,,,,,,0,0,0,6,0,sat,1,5,2,17704,52
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0034.smt2,1,0,0,0,0,2,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,7,0,sat,1,9,2,17352,87
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0035.smt2,1,0,0,0,0,0,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,1,0,0,1,0,0,,,,,,,,,,0,0,0,2,0,sat,1,5,2,17584,60
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0036.smt2,1,0,1,0,0,2,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,7,0,sat,1,17,2,17760,86
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0037.smt2,1,0,0,0,0,1,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,6,LOWER_UPPER_BETWEEN_SAMPLING,13,0,6,0,1,GreedyMaxUnivariate,1,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,4,0,unsat,1,8,3,17496,48
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0038.smt2,1,0,1,0,0,2,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,7,0,sat,1,8,2,17592,73
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0039.smt2,1,0,0,0,0,1,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,7,0,sat,1,9,2,17508,79
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0040.smt2,1,0,0,0,0,0,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,1,0,0,1,0,0,,,,,,,,,,0,0,0,3,0,sat,1,8,2,17432,84
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0041.smt2,1,0,0,0,0,0,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,0,LOWER_UPPER_BETWEEN_SAMPLING,1,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,7,0,unsat,1,7,3,16992,70
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0042.smt2,1,0,0,0,0,2,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,6,0,sat,1,8,2,17676,75
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0043.smt2,1,0,0,0,0,2,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,6,0,sat,1,5,2,17600,54
meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0044.smt2,1,0,0,0,0,0,DEFAULT_COVERING,3,0,0,DEFAULT,mccallum,3,LOWER_UPPER_BETWEEN_SAMPLING,3,0,0,0,1,GreedyMaxUnivariate,1,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,3,0,sat,1,5,2,17576,47
